favorite_count;full_text;Predicted_Label
0;@AdyP93718291 @Mantanmontir22 @PartaiSocmed @jokowi Itu realistis manusia akan berhitung mana yg lebih menguntungkan. Tugas pemerintah membuat petani untung. subsidi hasil pertanian bkn kendaraan listrik hasil industri. Kebijakan yg salah tp berharap hasil yg benar.;negatif
0;@Miduk17 Marketing kendaraan listrik. Duit rakyat dipakai buat subsidi mobil listrik;negatif
1;@tempodotco Yang bisa beli Kendaraan Listrik itu Menengah Atas.. trus di Subsidi.. lagi2 rakyat bawah jadi korban ketimpangan... Kebijakan subsidi di Protes Masyarakat bawah malah di dukung oleh Pejabat yg Notabene Wakil Rakyat.. Kacau nih Wakanda..!!!;negatif
1;Ketua MPR RI Apresiasi Pemerintah Subsidi Kendaraan Listrik #TempoNasional https://t.co/TsumtHc3Ff;netral
0;Bamsoet Puji Dukung Langkah Jokowi Beri Subsidi Kendaraan Listrik di RI https://t.co/Sm7LRgCdYv;netral
0;Ketua MPR RI Bamsoet Apresiasi Komitmen Presiden Jokowi Subsidi Kendaraan Listrik di Indonesia https://t.co/JveTuDyM9F;netral
0;Jokowi Tegaskan Subsidi Kendaraan Listrik RI Harus Lebih Besar dibanding Negara Kompetitor https://t.co/kZK64uONKW;positif
0;Bamsoet Apresiasi Komitmen Presiden Jokowi Subsidi Kendaraan Listrik di Indonesia https://t.co/iRfmNgnA9B;netral
2;@kompascom Beginilah jadinya... hehehe ambyar paradoks hukum reformasi n demokrasi BP Anies Baswedan the best next leader of Indonesian program subsidi kendaraan umum listrik bukan pribadi tobat nasional deh gan hehehe;negatif
0;Presiden tekankan subsidi kendaraan listrik agar Indonesia kompetitif https://t.co/9YjojD5HIS;netral
0;Presiden Jokowi beberkan alasan pemerintah subsidi kendaraan listrik. Tonton selengkapnya: https://t.co/9xCo0NZZtT https://t.co/dW4IEPmuHd;netral
0;Presiden tekankan subsidi kendaraan listrik agar Indonesia kompetitif https://t.co/5yzzpvztZh;netral
0;@BungDenni @Miduk17 @Aryprasetyo85 @03__nakula @ch_chotimah2 @Dennysiregar7 @FirzaHusainID @ganjarpranowo @GunRomli @seruanhl Klo keberlanjutan itu akan dilakukan anies harusnya anies tidak hanya menkritik kebijakan jokowi tp jg memaparkan capainya jokpwi yg akan dilanjutkan oleh anies. Hal kecil aja anies mengkritik subsidi kendaraan listrik yg katanya nggak ada gunanya malah menambah kemacetan.;negatif
0;Rezim sales kendaraan listrik Made in China rakyat yg subsidi #BajinganTolol #BajinganTolol;negatif
0;Presiden Jokowi beberkan alasan pemerintah subsidi kendaraan listrik https://t.co/NxqNX650YK;netral
0;Jokowi menekankan bahwa subsidi kendaraan listrik yang diberikan oleh Pemerintah ditempuh agar iklim investasi di Indonesia kompetitif. https://t.co/LeP45viq15;negatif
1;Jokowi Beberkan Alasan Berikan Subsidi untuk Kendaraan Listrik https://t.co/u16xRjsZ2t;netral
0;Jokowi Tegaskan Subsidi Kendaraan Listrik RI Harus Lebih Besar dibanding Negara Kompetitor https://t.co/fyP79fyiZN;positif
0;@adarwis Trus pemerintah subsidi kendaraan listrik yang mana bahan bakarnya menyumbang polusi terbesar wkwkwkw kocak sih ini mereka tau apa gak? Kalo tau keterlaluan sih demi kepentingan bisnis kendaraan listrik kalo gatau Berti ga pantes ada disana ngatur negara;negatif
6;@adarwis Segera subsidi Solar panel' kampanye masif pemakaian solar panel di rumah2' utk mengurangi beban PL BATUBARA. Bukan kendaraan listrik yg disubsidi hadeuuuhh.. ' tapi kalau batubara dihentikan apa nggak ada yg ngamok' sesimple itu sih kira2. Sekian. ??;negatif
2;@detikcom Ada alasan subsidi kendaraan listrik;negatif
0;@jokowi Mo jualan apa lagi pak? Subsidi kendaraan listrik jor2an? Ga yakin bakal keluar solusi cerdas ;negatif
0;@detikcom Nanti iklan kendaraan listrik lagi subsidi pemerintah. Wkwkwkw bukan malah tambah Armada loh angkutan umum yg nyaman dan ramah. Duit malah pake subsidi kendaraan listrik. Wkwkwkw produsen nya pasti ngeri nih;positif
0;"@borisbokir pemimpin dan pejabat kita paling gampang membuat kebijakan yg ujungnya rakyat menjadi korban contoh; menaikan BBM dan BPJS dgn alasan subsidi tidak tepat sasaran sekarang rakyat disuruh beralih ke kendaraan listrik memangnya tdk pake duit bahkan rencana pertalite dihapus..SUPERR";negatif
0;@jokowi Subsidi transportasi umum digedein pa'e. Kendaraan pribadi (listrik) ga perlu disubsidi.;negatif
0;"covid kmaren seingatku ada subsidi kendaraan -&gt; volume kendaraan meningkat -&gt; kualitas udara menurun apa yang kau tanam itu yang kau tuai trus sekarang mau ada subsidi kendaraan listrik -&gt; volume kendaraan listrik meningkat -&gt; konsumsi listrik meningkat -&gt; mayoritas (cont)";negatif
0;Jadi mau subsidi kendaraan listrik begitu.?;negatif
0;@kumparan Asal pemerintah mau subsidi kendaraan listrik dealer motor listrik terima tukar tambah ke motor listrik dengan subsidi dan tidak memberatkan rakyat. Bukannya mau memperkaya perusahaan pembuat dan pemasok kendaraan listrik.;negatif
0;@jokowi Semangat Pak Presiden...subsidi kendaraan listrik mohon segera digulirkan kalo bisa sampai 70% dari harga kendaraannya...;negatif
20;"@ezash Kalau dipikir2 subsidi BBM &amp; EV sama saja mensubsidi supaya jalanan penuh kendaraan pribadi. Mensubsidi produsen mobil pengusaha leasing dan bengkel. Subsidi untuk pemilik SPBU dialihkan ke yg punya listrik. Listrik dari PLTU yg bikin polusi batu baranya punya siapa? https://t.co/xeT8PN1vBX";negatif
0;@jokowi Kenapa baru sekarang pak dibahas? Daridulu sudah ada tanda² polusi udara sejak diberlakukannya 3 in 1 bahkan sekarang Ganjil genap kendaraan.. Apa karena ada subsidi kendaraan listrik dari investor china? Yg ingin menguasai indonesia?;negatif
0;@jokowi Wkwkwk paling ujung2 solusinya segerakan pindah ibu kota dan segerakan penjualan kendaraan listrik pake subsidi ;negatif
3;Gini amat jadi warga biasa harus berkorban terus. Iya tau mau jualan listrik sampe mau cabut bbm subsidi tapi kalo listriknya dari pltu mah sama aja. Kan bisa tuh di dorong penggunaan kendaraan umum atau kebijakan soal pembatasan batu bara. Atau apa kek lu kan digaji rakyat.;negatif
0;Dorong pindah IKN dorong kendaraan listrik hilangkan subsidi pertalite = kualitas udara buruk;negatif
0;@papa_loren Subsidi ka cepat buat siapa? Kendaraan listrik buat siapa? Ikn buat siapa? Nanya aja;negatif
0;OPINI : Masalah Subsidi Kendaraan Listrik https://t.co/N1UHAfTPoV https://t.co/BGTCFx4QBd;netral
0;@CNNIndonesia Si anjg pejabat gak guna @KemenkeuRI @DitjenPajakRI ini malah kasih subsidi kendaraan listrik mewah dan proyek kereta cepat bahkan IKN yg gak penting buat rakyat miskin. Bgst pejabaymu @jokowi @gibran_tweet @kaesangp @psi_id ....bajingannn tuololll...;negatif
0;Kendaraan listrik yg pembeli termasuk org mampu subsidi skrg penumpang kereta cepat org Kaya mau disubsidi. Kayaknya kereta ini sama nasibnya dengan kereta palembang;positif
0;Mohon untuk kendaraan bermotor juga. Subsidi konventer kit. Perbanyak SPBG. Lebih murah dari pada ganti ke mobil listrik;positif
0;@jokowi Paduka pelayan rakyat solusinya adalah dengan evaluasi kebijakan subsidi kendaraan pribadi dan perusahaannya pindahkan kekendaraan umum listrik dan jaklingko perkuat hehehe paradoks hukum reformasi n demokrasi hehehe ambyar tobat nasional deh gan hehehe ambyar;negatif
13;7. Untuk solusi transportasi tentu sudah panjang lebar disiapkan. Tetap perlu dijalankan utk menekan polusi tapi punten kendaraan listrik silakan kasih insentif tapi klo bisa jgn subsidi.;positif
0;@notjustahope @CNNIndonesia itu yang pada minta banding gugatan apa kurang denial giliran bergerak malah kasih subsidi kendaraan listrik ;negatif
0;@jokowi Subsidi kendaraan listrik biar tambah macet .;negatif
0;@PolJokesID Jelas solusinya itu kendaraan listrik coba itu mobil ganti semua pakai listrik udah di subsidi. Kurang apa Kalau bisa pabrik tenaga listrik juga semuanya listik ;negatif
494;subsidi pemerintah yang dikurangi untuk rakyat: - nilai manfaat dana haji - pembatasan subsidi pupuk - pengurangan subsidi BBM - kenaikan pajak PPN - rencana kenaikan tiket KRL Yang akan pemerintah subsidi: - Tiket Kereta Cepat - Kendaraan Listrik Bgmn pendapat netijen? ;positif
20;@kumparan BP Anies Baswedan the best next leader of Indonesian program hehehe top markotop beliau bilang subsidi kendaraan listrik umum bukan pribadi dan perusahaannya malah dicibir tahurasa gan ini realitaskah sekarang akibatnya?cuma nanya nih ambyar paradoks hukum reformasi n demokrasi;negatif
0;Entar apa alasan untuk ngelakuin kendaraan listrik.. Udah diberikan subsidi pun masih tak dilirik Mungkin jika mereka percaya kendaraan listrik bisa mengurangi polusi maka ada keuntungan yang bisa didapat... Kalo ditanggulangi polusinya apa perlunya beli kendaraan listrik ZONK;negatif
0;@Cilorconnoistre Kalo pemerintah ngadain program trade-in tanpa nambah duit dari kendaraan bensin ke kendaraan listrik masih gapapa dah. Ini cuma subsidi doang yang ujung-ujungnya seller markup harga duluan sebelum dipotong subsidi.;negatif
0;@kompascom Sekarang subsidi lebih ke orang² menengah ke atas ya pak @jokowi .... kendaraan listrik walaupun sdh disubsidi tetap saja pak masyarakat menengah ke bwh ga mampu beli sekarang KCJB....bwt ngeluarin 100rb aja berat pak...;negatif
3;@kompascom curiga ini terus diberitakan polusi udara di jakarta ada kepentingan bisnis kendaraan listrik yg digaungkan Mr. L karena rencananya pemerintah mau subsidi kendaraan listrik untuk menguntungkan pihak penjual;negatif
0;@tvOneNews Ada yang bisa kasih info total konsumsi BBM Sektor Transportasi selama periode Juli - Agustus '23 dan dengan Periode Januari - Feb '23. Saya koq ndak yakin penyebabnya sektor transportasi yang mendesak membenarkan subsidi kendaraan listrik;netral
0;"Hanya terjadi dinegara yg presidennya pembohong subsidi justru buat orang kaya; kercep kendaraan listrik.Sementara tk glongan miskin malah dicabut listrik gas 3 kg..https://t.co/fcNrREMbyJ";negatif
0;Ouh tujuannya memperlancar subsidi kendaraan listrik;negatif
0;Bung Hatta sosok teladan yg tidak bisa membeli sepatu bally idamannya. Menolak menggunakan pengaruh dirinya utk memperkaya diri sendiri. Beda dgn pejabat jaman now! Rekomendasiin dan subsidi motor-mobil listrik soalnya doi jg pengusaha kendaraan listrik. Norak anjir!;negatif
0;@Luckymee91 @amatalidla @txtdarireyy @JustDonzh @idx_channel @piotrj @nafasidn subsidi juga diberikan ke pengguna kok. kendaraan listrik itu bebas pajak;negatif
0;"Pemerintah mau beri Subsidi KA Cepat Kendaraan Listrik dll tdk masalah asal dananya tdk dr Utang. Sahkan RUU Perampasan Aset utk kejar&amp;tarik aset2 koruptor di bank2 asing di LN sekira Rp11000T 70%nya utk lunasi ULN-RI Rp7794T.APBN bersih dr Cicilan+Bunga Utang Rp402T u Subsidi.";negatif
0;kercep n kendaraan listrik disubsidi.. BBM n LPG subsidi hanya utk si miskin.. disinilah kaum kelas menengah hanya bisa terkaing2..hahaha @PNS_Ababil @prastow @jokowi;negatif
0;@ARSIPAJA aku tau ya babi ini pasti akal²an kalian mau jualan kendaraan listrik xixixixi subsidi cair kawanan pun senang;negatif
0;@WidasSatyo Ini kyk subsidi kendaraan listrik koplak ;negatif
8;Menurut KSP @Dr_Moeldoko perlu dikaji ulang tuk subsidi kendaraan listrik #MoeldokoPenjagaNKRI https://t.co/67Tml9MUPY;netral
0;@ARSIPAJA Merk lokal belum begitu dapat diandalkan untuk kendaraan listrik penggunaan tinggi cocoknya jadi motor antar jemput anak atau kendaraan belanja ke pasar untuk daily use mungkin bisa coba alva atau united T tapi ya muhul angsuran+bunganya tinggi banget meskipun dapet subsidi;negatif
1;@txtdrpemerintah macet polusi. solusi yg diberikan beralih kendaraan listrik bagus? ngga juga.. secara ga langsung pemerintah ini bantu jualan ntahlah mungkin ada MoU dibelakang sana yg kita gak tau. idealnya mereka itu benahi transportasi umum kaji lagi subsidi BBM.;negatif
0;@txtdrpemerintah yg punya tambang batubara ada disekitaran pemerintah gebrakan subsidi kendaraan listrik. berkurang sedikit polusi di hilir eh sumbernya ada dihulu. 24 jam pltu beroperasi. cuan kan yg punya tambang ;negatif
0;@amatalidla @txtdarireyy @JustDonzh @idx_channel @piotrj @nafasidn Belum lg issue kemaren subsidi kendaraan listrik malah diberikan ke produsen nya. Sedangkan tau sendiri produsennya siapa. Ini jelas akal2an buat cari cuan doang;negatif
0;@txtdrpemerintah Produsen kendaraan listrik = mayan untung gede plus dapet subsidi.;negatif
1;akhir akhir ini rame bgt polusi jakarta tiba2 gede aja isunya. trs solusi yg dominan adalah pindah ke kendaraan listrik apa aku aja yg mikir ini mungkin disetting oleh sekelompok orang tertentu supaya opini pasar shifting cepat ke EV demi kesuksesan subsidi EV dari pemerintah;negatif
0;@txtdrpemerintah Yang mikir orang tua semua jadi gini hasilnya ujung ujungnya ada kasus suap pengadaan kendaraan listrik subsidi;negatif
0;Lucu nih. Demi batubara yok kita subsidi kendaraan listrik.;negatif
0;@piotrj @udayalaks @nafasidn Kalau berfikir negatif jangan2 sengaja dibuat begitu untuk justifikasi kendaraan listrik dan subsidi kendaraan listrik serta justifikasi agar segera pindah ke Nusantara.;negatif
0;@txtdrjkt Naik transportasi umum biar tidak macet Tapi kendaraan listrik subsidi besar besaran ;negatif
0;@geloraco Bos anda katanya partai wong cilik?kenapa main naiknya naiknya aja pajak kendaraan. Mending protes subsidi mobil listrik;positif
0;Subsidi Motor Listrik Diperluas Rp7 juta Untuk 1 KTP 1 Kendaraan https://t.co/IhZ5zjDf93;netral
1;@DRumalarua @AndiSinulingga subsidi kendaraan listrik maksudnye om? subsidi sawit maksudnye om? subsidi yg mane nih;negatif
0;@tempodotco Subsidi kendaraan listrik biar lancar jaya;negatif
3;Saking banyaknya pemesanan anggaran untuk subsidi mobil listrik sampai hampir habis. Thailand mengajukan anggaran tambahan untuk subsidi kendaraan listrik. https://t.co/ySIzbrchYg;netral
1;Temukan Sepeda listrik / Sepeda Motor Listrik / kendaraan listrik mewah kelas atas 650 Watt dengan potongan 52%! #LoveMeAgain#subsidi #ElectricVehicles https://t.co/NoEUduIv78 #ShopeeID https://t.co/PMyzt04JGa;netral
0;@PartaiSocmed Duitnya habis buat subsidi kendaraan listrik mungkin tum;negatif
2;Subsidi kendaraan listrik lebih baik potongan pajak bukan diskon harga! https://t.co/lMLbsOi6da;netral
2;Subsidi untuk orang kaya beli kendaraan listrik dipermudah. Giliran subsidi buat orang miskin dipersulit. Bajingan tolol emang.;negatif
46;@KompasTV Subsidi kendaraan listrik untuk orang kaya dipermudah subsidi untuk masyarakat umum dipersulit hanya di wakanda;negatif
0;"@OmJ_JeNggot Pak @jokowi ini sepertinya bukan Dungu.. Tapi ngejar Target Income Bonus Pribadi. Saya juga tidak mau mengatakan hal itu adalah di Peralat oleh pihak tertentu dsb. Karena memang juga Pintar &amp; paling Pintar Antara Kemacetan.. dgn Subsidi Kendaraan Listrik mmg tdk relevan.";negatif
0;@ezash Ya berarti dukung buat Ca-presiden yang programnya: 1. Meneruskan IKN. Biar beban kendaraan bermotor di Jakarta berkurang 2. Mempercepat konversi PLTU ke PLT yang less polusi udara 3. Memberi subsidi mobil listrik dan menaikkan pajak mobil bensin;negatif
0;New post (Anggota DPR RI Nevi Zuairina Sampaikan PKS Tolak Subsidi Kendaraan Listrik) has been published on hantaran - https://t.co/neoishPK9w https://t.co/5BhhCahvgg;netral
1;bertambahnya jumlah PLTU beberapa tahun ini sehingga kendaraan listrik sampai disubsidi agar tidak terbuang energi yang sudah dibuat. wacana subsidi kompor listrik. dan penyerapan energi lain. like siapa yang minta surplus energi sebanyak itu? untung pebisnis EV dan batubara;negatif
3;@KompasTV Jadi klo memberlakukan subsidi untuk kendaraan listrik itu punya hati? rakyat sudah banyak menjadi pengangguran membeli bahan pangan rakyat sudah sulit hutang negara menjadi beban rakyat itu punya hati?;negatif
0;https://t.co/OrkztWiEKN subsidi kendaraan listrik memang lebih baik jika diarahkan kepada kendaraan angkutan umum angkutan barang kecil seperti Pick up dan sepeda motor khusus barang salah satu yang belum menarik dari kendaraan listrik adalah waktu yang diperlukan untuk;netral
10;Pemerintah bakal melonggarkan subsidi kendaraan roda listrik untuk semua golongan masyarakat. Ini berubah dari aturan sebelumnya yang hanya menyasar masyarakat dengan kelompok pendapatan tertentu dan UMKM.: CNBC Indonesia;negatif
0;@f_fathur Kendaraan mah ikut trendi aja ngk perlu subsidi nanti jg laku sendiri... Wong mobil Rubicon moge n skrg motor bomber aja tdk disubsidi sdh spt singkong goreng laris manis... Yg perlu disubsidi tuh listrik n bbm utk menggenjot sektor UMKM di level pengusaha kelas teri...;negatif
0;Tahun 2023? 2). Kurangi Polusi Subsidi Kendaraan Listrik Kian Tinggi dan Ketersediaan Bahan Bakar Minyak dibatasi. Minimal 3 lembar Double folio Tidak ada plagiasme dll. Drop Fee! Ada beberapa ketentuan membuatnya juga;negatif
1;@pakmul63 @FPKSDPRRI @PKSejahtera Cek adanya aliran dana gratifikasi dan pencucian uang donk kerjasama dgn KPK biasanya mereka memiliki anak perusahaan yg mengakuisisi saham PT.X yg diberikan subsidi kendaraan listrik.;positif
0;Subsidi itu bukan utk Cukong Produsen Kendaraan Listrik melainkan utk ribuan Bengkel yg memodifikasi Motor BBM hibride dgn penggerak listrik. BBMnya juga disubsidi menjadi bauran B50 Bioetanol. Pemerintah jangan dibodohi oleh kolaborasi Pejabat-Cukong APBN itu uang Rakyat.;negatif
39;Anggota Komisi VII DPR RI Mulyanto mengaku heran dengan sikap pemerintah yang terkesan memaksakan diri ingin memberikan subsidi pembelian kendaraan listrik termasuk motor listrik. @FPKSDPRRI @PKSejahtera https://t.co/GpbExzJmj2;netral
0;DPR Curiga Pemerintah Ngotot Subsidi Kendaraan Listrik https://t.co/i7VdJJVq5I;positif
1;Syarat Terbaru Dapat Subsidi Motor Listrik Rp7 Juta 1 KTP 1 Kendaraan https://t.co/d2DLWGSspN;netral
0;@RizkiAsihan Subsidi kendaraan listrik itu Program jualan Apa jualan program sih;negatif
23;@cobeh2022 Subsidi kendaraan listrik Oh ini toh tujuan aseng d datangkan ke indo Hemmmmms Yg punya pabrik kendaraan listrik dia Yg subsidi dia jga Pengguna kendaraan listrik org² dia jga Pantas sja dia makin kya;negatif
0;Saya sudah bilang jangan termakan janji manis dari pejabat diawal untung tapi diakhir buntung.biarpun dpt subsidi diawal free pajak tapi seterusnya kt harus bayar listrik selalu mengalami kenaikan tarif listrik batery kendaraan selalu bermasalah https://t.co/wZv6vGs7Tb;negatif
3;@imeeeemm @ardiana_ilham @samsungduabelas @aqilahfrhni @wadmaja @adriansyahyasin Andai saja pemerintah punya resource dan kuasa untuk membuat zona hunian terjangkau dekat pusat kota dengan regulasi yg efektif atau subsidi 500t spt yg untuk kendaraan listrik. Tapi orang Indonesia emang lebih suka cari solusi sendiri. Bangsa berdikari sesuai cita2 Bung Karno;positif
0;@Heraloebss lebih bermanfaat memberi subsidi untuk kendaraan listrik daripada pupuk bagi pertanian...;positif
9;Kepala @KSPgoid sekaligus Ketua Perkumpulan industri Kendaraan Listrik Indonesia (Periklindo) @Dr_Moeldoko memastikan pemerintah akan merevisi aturan persyaratan subsidi motor listrik baik unit baru maupun motor konversi. #MoeldokoPenjagaNKRI https://t.co/k5EtDEIfgE;positif
2;@giginpraginanto Harusnya subsidi pupuk untuk para petani yg jumlahnya di tambah . Katanya ingin berswasembada pangan kalau ingin berswasembada pangan mestinya para petani menjadi prioritas utama untuk mendapatkan subsidi . Pangan itu kebutuhan primer . Kok malah kendaraan listrik piye toh .;positif
15;Kepala Staf Kepresidenan sekaligus Ketua Perkumpulan industri Kendaraan Listrik Indonesia Moeldoko memastikan pemerintah akan merevisi aturan persyaratan subsidi motor listrik baik unit baru maupun motor konversi. @Dr_Moeldoko #MoeldokoPenjagaNKRI https://t.co/8QEdRAVXuw https://t.co/cYFYZy3Hil;netral
23;KSP Moeldoko menyampaikan bahwa: Syarat penerima subsidi kendaraan roda dua berbasis listrik akan dihilangkan. Menurutnya persyaratan yang menjadi sebab subsidi terhadap kendaraan roda dua listrik menjadi kurang diminati masyarakat . . @Dr_Moeldoko #MoeldokoPenjagaNKRI https://t.co/BeJhfD8Sx5;netral
7;Pemerintah benar-benar melakukan evaluasi besar-besaran pada kebijakan insentif kendaraan listrik. Salah satunya membebaskan syarat penerima subsidi. https://t.co/YhgbsbY75T;positif
17;KSP @Dr_Moeldoko yang juga sekaligus Ketua Perkumpulan Industri Kendaraan Listrik Indonesia (Periklindo) memastikan Pemerintah akan mengevaluasi dan merevisi Syarat Subsidi Motor Listrik baik unit baru maupun motor konversi @KSPgoid #MoeldokoPenjagaNKRI https://t.co/4HIUs8csfn;positif
10;"Terkait subsidi kendaraan listrik pemerintah akan mengevaluasi agar kebijakan ini bisa berjalan efektif. Beberapa di antaranya terkait perbedaan insentif &amp; subsidi mekanisme pemberian subsidi insentif &amp; lainnya nantinya dievaluasi ujar Pak @Dr_Moeldoko #MoeldokoPenjagaNKRI https://t.co/eqJRS7LSWi";netral
11;Menurut Pak Moeldoko pengembangan kendaraan listrik secara tidak langsung akan mendukung pengembangan di sektor lain. Pasalnya saat ini APBN banyak digelontorkan untuk subsidi bahan bakar minyak (BBM). @Dr_Moeldoko #MoeldokoPenjagaNKRI https://t.co/PVZvafZHiD;negatif
17;Kepala Staf Kepresidenan sekaligus Ketua Perkumpulan industri Kendaraan Listrik Indonesia (Periklindo) Moeldoko memastikan pemerintah akan merevisi aturan persyaratan subsidi motor listrik baik unit baru maupun motor konversi. @Dr_Moeldoko #MoeldokoPenjagaNKRI https://t.co/rp6oSradiN;positif
4;Pemerintah benar-benar melakukan evaluasi besar-besaran pada kebijakan insentif kendaraan listrik. Salah satunya membebaskan syarat penerima subsidi. https://t.co/nlupfkyMyw;positif
17;KSP Moeldoko menyampaikan bahwa: Syarat penerima subsidi kendaraan roda dua berbasis listrik akan dihilangkan. Menurutnya persyaratan yang menjadi sebab subsidi terhadap kendaraan roda dua listrik menjadi kurang diminati masyarakat. @Dr_Moeldoko #MoeldokoPenjagaNKRI https://t.co/bnxvis92er;netral
0;kok ada ya orang yang bilang kebijakan subsidi kendaraan listrik itu udah bener?;negatif
1;@jokowi Drpd subsidi kendaraan listrik bagi segelintir rakyat kaya mending manaikkan kuota subsidi LPG 3kg yg benar2 utk mayoritas rakyat menengah kebawah yg saat inj hrs antri berjam2 utk mendapatkan sebotol;negatif
13;@CNNIndonesia Semakin kelihatan.. Ini bukan tentang polusi.. bukan tentang mengurangi emisi... Ini semua tentang dagang kendaraan listrik.. Dengan sekalian membeli peraturannya.. Harga subsidi pajak import bebas... Laris manis.. bancakan dahh..;negatif
0;"@kumparan Semakin bnyk yg beli mobil &amp; motor listrik: 1. Semakin banyak uang APBN yg digelontorkan untuk subsidi kendaraan listrik 2. Semakin menurun kerugian PLN krn kelebihan daya listrik yg tdk terjual menurun 3. Keuntungan perusahaan kendaraan Listrik meroket";positif
1;Capai Syarat Subsidi Mobil Listrik Hyundai Siap Penuhi TKDN 60 Persen Pemerintah sendiri menargetkan TKDN untuk kendaraan listrik pada 2024 mencapai 60 persen untuk mencapai syarat subsidi. https://t.co/xKAUIKodSr;netral
6;Harapan pemerintah menggerakkan pasar kendaraan listrik di Tanah Air lewat pemberian subsidi dan insentif bisa berujung seperti menggantang asap. #MajalahTempo https://t.co/I3E1XJrdyS;netral
0;@kumparan Bukan memadainya transportasi publik yg diinginkan pemerintah Jokowi tapi lancarnya penjualan kendaraan listrik bisnis para pejabatnya yg menggunakan subsidi APBN proyek tol Jokowi diperbanyak agar prasasti2 peresmiannya jg banyak utk dipamerkan.;negatif
0;Polemik kendaraan motor bersubsidi dinilai menguntungkan perorangan dan dianggap sebagai pemborosan anggaran subsidi yang tidak tepat di saat harga bahan sembako naik harga BBM naik tarif listrik naik https://t.co/WCprKOUPMM;negatif
429;Anggaran buat rakyat kecil dibilang buang2 uang Trus: Subsidi kendaraan listrik subsidi pengusaha sawit dll bukan buang2 uang gituh ? https://t.co/y4XQJEhXhV;negatif
0;Gerombolan orang dungu knpe gak minta audit - Kereta Cepat - Mandalika - 349 T - Korupsi BTS 8T - Subsidi Kendaraan Listrik - Es Doger 71 M - Meroketnya Utang Negara - 1400 T penanganan Covidiot - Pembelian Bus Transjakarta dari China - renov 1 T stadion Jatidiri (Ganjar);negatif
0;pada malu nih penyebar hoak @ch_chotimah2 @KakekHalal @ruhutsitompul yakin minta audit? audit nih : - Kereta Cepat - Mandalika - 349 T - Korupsi BTS 8T - Subsidi Kendaraan Listrik - Es Doger 71 M - 1400 T penanganan Covidiot - Pembelian Bus Transjakarta dari China;negatif
0;Keren nih @PDI_Perjuangan Usul juga segera bentuk pansus - Kereta Cepat - Mandalika - Kertajati - Tol - 349 T - Korupsi BTS 8T - Subsidi Kendaraan Listrik - Es Doger 71 M - Meroketnya Utang Negara - 1400 T penanganan Covidiot - Pembelian Bus Transjakarta dari China - dll;positif
0;@don_rahmad @erickthohir Berarti tujuan nya gagal krn orang masih naik kendaraan pribadi buktinya ya lrt nya sepi..lha gimana mo beralih kendaraan aja dibebaskan pajak kmrn pas copid trus skrg dapat subsidi kendaraan listrik..jadi antara proyek dan kebijakan nya ga sejalan..cuma hambur2 kan duit negara;negatif
0;@YRadianto @psi_id Audit Juga dong - Kereta Cepat - Mandalika - Kertajati - Tol - 349 T - Korupsi BTS 8T - Subsidi Kendaraan Listrik - Es Doger 71 M - Meroketnya Utang Negara - 1400 T penanganan Covidiot - Pembelian Bus Transjakarta dari China - dll;negatif
0;@ned_cromagnon @DaengKayo89 @CNNIndonesia Lah anda ga ngerti produksi EV itu emisi karbon nya besar? Inkonsisten apanya? Anies mendorong transportasi publik berbasis listrik bukan kendaraan pribadi. Subsidi kendaraan listrik pribadi jelas bukan penyelesaian masalah lingkungan. Udah bener pernyataan anies;positif
0;@Miduk17 Usul juga segera bentuk pansus - Kereta Cepat - Mandalika - Kertajati - Tol - 349 T - Korupsi BTS 8T - Subsidi Kendaraan Listrik - Es Doger 71 M - Meroketnya Utang Negara - 1400 T penanganan Covidiot - Pembelian Bus Transjakarta dari China https://t.co/PjaBlOMESW;netral
0;@GunRomli Keren nih Usul juga segera bentuk pansus - Kereta Cepat - Mandalika - Kertajati - Tol - 349 T - Korupsi BTS 8T - Subsidi Kendaraan Listrik - Es Doger 71 M - Meroketnya Utang Negara - 1400 T penanganan Covidiot - Pembelian Bus Transjakarta dari China - dll;positif
0;PDIP Minta JIS di Audit Said Didu: SEKALIAN YA Kereta Cepat Mandalika Kertajati Tol 349T BTS 8T Subsidi Kendaraan Listrik Es Doger 71M Meroketnya Utang Negara 1400 T Penanganan Covid Pembelian Bus Transjakarta dari China https://t.co/P9nkOqCLq4 https://t.co/7oYLaKyxWt;netral
0;@ch_chotimah2 @psi_id @erickthohir Usul juga segera bentuk pansus - Kereta Cepat - Mandalika - Kertajati - Tol - 349 T - Korupsi BTS 8T - Subsidi Kendaraan Listrik - Es Doger 71 M - Meroketnya Utang Negara - 1400 T penanganan Covidiot - Pembelian Bus Transjakarta dari China;negatif
2;Harapan pemerintah menggerakkan pasar kendaraan listrik di Tanah Air lewat pemberian subsidi dan insentif bisa berujung seperti menggantang asap. #MajalahTempo https://t.co/I3E1XJqFJk;netral
2493;Keren nih @PDI_Perjuangan Usul juga segera bentuk pansus - Kereta Cepat - Mandalika - Kertajati - Tol - 349 T - Korupsi BTS 8T - Subsidi Kendaraan Listrik - Es Doger 71 M - Meroketnya Utang Negara - 1400 T penanganan Covidiot - Pembelian Bus Transjakarta dari China - dll https://t.co/epCcCLI2lw;positif
